Tweet Id	Text	Name	Screen Name	UTC	Created At	Favorites	Retweets	Language	Client	Tweet Type	URLs	Hashtags	Mentions	Media Type	Media URLs			
1263867235224834048	Join Andrew Yang to discuss the economic impact of COVID-19. Tune in now: https://t.co/bKZ6bvcfXv	Joe Biden	JoeBiden	2020-05-22T16:20:05.000Z	Fri May 22 16:20:05 +0000 2020	3493	964	en	<a href="https://periscope.tv" rel="nofollow">Periscope</a>	Tweet	https://www.pscp.tv/w/cZahtTFvUEVMQkJiT2xyS2R8MXlwSmRRa1hPT3J4V1Ch2P4KsmHIY1m0zOOGC6j-8-yeqhBW6NMO-AGDky_L 	0	0					
1263862182636408833	"In the middle of this crisis, President Trump is trying to cut food assistance. It’s morally bankrupt.

We should do everything in our power to ensure no one goes hungry in America."	Joe Biden	JoeBiden	2020-05-22T16:00:00.000Z	Fri May 22 16:00:00 +0000 2020	64200	14699	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0					
1263857079074381825	"RT @TeamJoe : Friday brunch with @AndrewYang? Don’t mind if we do! 

Join @AndrewYang live at 12:15PM EDT as he discusses the economic impacts of COVID-19: https://t.co/sJ00nNYxNr https://t.co/85ZPEfeTCT"	Joe Biden	JoeBiden	2020-05-22T15:39:43.000Z	Fri May 22 15:39:43 +0000 2020	0	0	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Retweet	http://JoeBiden.com/Live 	0	2	photo	https://pbs.twimg.com/media/EYocSQgX0AAl22W.jpg			
1263829969593004034	A president who can't handle a crisis is no president at all. https://t.co/c1vnz3dHsp	Joe Biden	JoeBiden	2020-05-22T13:52:00.000Z	Fri May 22 13:52:00 +0000 2020	69879	24173	en	<a href="https://studio.twitter.com" rel="nofollow">Twitter Media Studio</a>	Tweet		0	0	video	https://video.twimg.com/amplify_video/1263828561942786057/vid/720x720/GJ8YE1wh1QGc0nWf.mp4?tag=13			
1263640722571268098	It didn’t have to be this bad. The hard truth is that Donald Trump failed to take action, and it cost American lives. https://t.co/qhkliK1i5Z	Joe Biden	JoeBiden	2020-05-22T01:20:00.000Z	Fri May 22 01:20:00 +0000 2020	34847	12103	en	<a href="https://studio.twitter.com" rel="nofollow">Twitter Media Studio</a>	Tweet		0	0	video	https://video.twimg.com/amplify_video/1263638274616279042/vid/480x480/AxGZgebdOlMGsRJR.mp4?tag=13			
1263625569121570819	Turns out, it takes more than a tweet to implement a comprehensive national testing strategy. https://t.co/baC59RadI9	Joe Biden	JoeBiden	2020-05-22T00:19:47.000Z	Fri May 22 00:19:47 +0000 2020	56743	12121	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/CNN/status/1263308291003777030 	0	0					
1263608006949797888	I’m looking forward to joining my friend @StephenAtHome on the @colbertlateshow tonight. Check out some of my favorite moments from the last time I was on his show — and then make sure to tune in to CBS at 11:35 PM ET. https://t.co/KfG0ilRVqI	Joe Biden	JoeBiden	2020-05-21T23:10:00.000Z	Thu May 21 23:10:00 +0000 2020	10114	2455	en	<a href="https://studio.twitter.com" rel="nofollow">Twitter Media Studio</a>	Tweet		0	2	video	https://video.twimg.com/amplify_video/1169977548475969536/vid/480x270/hi-75TnZo7KCW-Mh.mp4?tag=13			
1263584031251152896	I don't usually Google myself, but I made an exception for @WIRED’s Autocomplete Interview. Check it out: https://t.co/viqeb85Kjm	Joe Biden	JoeBiden	2020-05-21T21:34:43.000Z	Thu May 21 21:34:43 +0000 2020	17901	4724	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/WIRED/status/1263564402856353792 	0	1					
1263551383904477185	Donald Trump’s inaction cost lives. https://t.co/Pdeb7HVCj3	Joe Biden	JoeBiden	2020-05-21T19:25:00.000Z	Thu May 21 19:25:00 +0000 2020	26802	8723	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet	https://www.nytimes.com/2020/05/20/us/coronavirus-distancing-deaths.html 	0	0					
1263538448507588613	While we hope to soon return to some sense of normalcy in our lives, we cannot allow ourselves to return to the everyday gun violence that has plagued our past. We need to pass common-sense reforms and end our gun violence epidemic. https://t.co/mJGGDWg54B	Joe Biden	JoeBiden	2020-05-21T18:33:36.000Z	Thu May 21 18:33:36 +0000 2020	16908	4127	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/washingtonpost/status/1263333126971035650 	0	0					
1263509860395610113	I promise you this: A Biden Administration will listen to scientists and heed their advice — not silence them. https://t.co/hV4HPOmGDV	Joe Biden	JoeBiden	2020-05-21T16:40:00.000Z	Thu May 21 16:40:00 +0000 2020	46316	10455	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet	https://www.cnn.com/2020/05/20/politics/coronavirus-travel-alert-cdc-white-house-tensions-invs/index.html 	0	0					
1263475886445039616	When I launched my campaign, I said we were in a battle for the soul of the nation — we’re seeing that soul on full display. Folks are reaching out to help one another and doing truly heroic things. It makes me so proud.	Joe Biden	JoeBiden	2020-05-21T14:25:00.000Z	Thu May 21 14:25:00 +0000 2020	73512	12944	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0					
1263280851128930304	This shouldn’t be a partisan issue. We need to ensure every single eligible American can safely make their voice heard this November. https://t.co/x7S9vkYwUI	Joe Biden	JoeBiden	2020-05-21T01:30:00.000Z	Thu May 21 01:30:00 +0000 2020	44951	10994	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet	https://www.vox.com/2020/5/20/21264821/trump-michigan-nevada-funding-cares-act-unconstitutional 	0	0					
1263269526721855488	We don't have a food shortage problem — we have a leadership problem. https://t.co/eFpJ8PGHGM	Joe Biden	JoeBiden	2020-05-21T00:45:00.000Z	Thu May 21 00:45:00 +0000 2020	35361	8341	en	<a href="https://studio.twitter.com" rel="nofollow">Twitter Media Studio</a>	Tweet		0	0	video	https://video.twimg.com/amplify_video/1263264029734326279/vid/320x320/8ewSM8sGSg4MzWHG.mp4?tag=13			
1263259697177677826	Donald Trump is using a global health crisis as an excuse to deport children and continue separating families. It's heartless and un-American. People across the political spectrum rejected these policies before, and will do so again, because they know families belong together. https://t.co/xhd4PmvJsi	Joe Biden	JoeBiden	2020-05-21T00:05:56.000Z	Thu May 21 00:05:56 +0000 2020	15953	5168	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/itscaitlinhd/status/1263081723811823616 	0	0					
1263250653318656002	"Folks, I’m excited to share that we’re hosting a grassroots fundraiser with @PeteButtigieg. Grassroots donors are the backbone of our campaign — and I want to thank you for all your support.

Chip in any amount to join us Friday afternoon: https://t.co/B6JZ1XXuyz"	Joe Biden	JoeBiden	2020-05-20T23:30:00.000Z	Wed May 20 23:30:00 +0000 2020	9181	2509	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet	https://secure.actblue.com/donate/biden2020_buttigieg_grassrootsfr?source=social-tw-20200520jrbsocial&refcode=social-tw-20200520jrbsocial&utm_medium=social&utm_source=tw&utm_campaign=20200520jrbsocial 	0	1					
1263233036243603457	My heart and Jill's go out to the people of Midland, Michigan, experiencing another crisis in the midst of this pandemic. https://t.co/8XR7XJpznd	Joe Biden	JoeBiden	2020-05-20T22:20:00.000Z	Wed May 20 22:20:00 +0000 2020	19710	4373	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet	https://www.cnn.com/2020/05/20/weather/michigan-dam-breaches/index.html 	0	0					
1263215923374305280	Donald Trump needs to do his job and implement a national testing strategy.	Joe Biden	JoeBiden	2020-05-20T21:12:00.000Z	Wed May 20 21:12:00 +0000 2020	96625	14635	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0					
1263185976089890816	From my home in Delaware to Milwaukee, Wisconsin — join us for a virtual rally at 3:30 PM CT: https://t.co/xk0GcSpr50 https://t.co/5vYn55VS6R	Joe Biden	JoeBiden	2020-05-20T19:13:00.000Z	Wed May 20 19:13:00 +0000 2020	5479	1519	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet	http://JoeBiden.com/Live 	0	0	photo	https://pbs.twimg.com/media/EYe8sZjWsAEserw.jpg			
1263150426477727750	Donald Trump has failed to provide for our nurses and doctors on the frontlines. Now he’s short-changing our troops and their families. Unacceptable. https://t.co/Q3s1MvHwQX	Joe Biden	JoeBiden	2020-05-20T16:51:44.000Z	Wed May 20 16:51:44 +0000 2020	23216	7466	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/MaxRose4NY/status/1262806615406845954 	0	0					
1263144955867885568	Now more than ever, we need a president who will choose to unite rather than divide.	Joe Biden	JoeBiden	2020-05-20T16:30:00.000Z	Wed May 20 16:30:00 +0000 2020	106320	16314	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0					
1263112240510627841	When we emerge from this crisis, we can’t just go back to the way things were before. We need to take this country to a place we’ve never been. Where we finally live up to our highest ideals and everyone gets a full share of the American dream.	Joe Biden	JoeBiden	2020-05-20T14:20:00.000Z	Wed May 20 14:20:00 +0000 2020	41909	9123	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0					
1262932298082799624	Congratulations to Dr. @iingwen on the start of her second term. Taiwan’s thriving democracy and response to COVID-19 are an example to the world. America’s support for Taiwan must remain strong, principled, and bipartisan. https://t.co/82aw9TFh8z	Joe Biden	JoeBiden	2020-05-20T02:24:58.000Z	Wed May 20 02:24:58 +0000 2020	10875	2272	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/iingwen/status/1262907613852979202 	0	1					
1262910915768315904	The United States of America has always emerged stronger from every trial and tribulation — and we will again. We will overcome this.	Joe Biden	JoeBiden	2020-05-20T01:00:00.000Z	Wed May 20 01:00:00 +0000 2020	56894	8644	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0					
1262897980799102976	Fundamentally, this is about whose side the government is on and whether it is accountable to the American people. This is a case I will continue to make, and if elected president will deliver on. https://t.co/x19ZeMOz4v	Joe Biden	JoeBiden	2020-05-20T00:08:36.000Z	Wed May 20 00:08:36 +0000 2020	15913	3565	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply	https://www.miamiherald.com/article242350451.html 	0	0					
1262897979666706435	That's exactly why @EWarren and I have called for more oversight. We need more conditions on corporations to ensure relief goes to their workers, not their CEOs. No $500 billion slush fund. No blank checks. The Trump Administration is prioritizing big corporations over workers.	Joe Biden	JoeBiden	2020-05-20T00:08:36.000Z	Wed May 20 00:08:36 +0000 2020	19111	3896	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Reply		0	1					
1262897978890768384	During today’s Senate Banking Committee hearing, Secretary @StevenMnuchin1 refused to require corporations benefiting from $500 billion in CARES Act funds to keep workers on their payrolls. @EWarren asked him several times, each time he ducked and refused.	Joe Biden	JoeBiden	2020-05-20T00:08:36.000Z	Wed May 20 00:08:36 +0000 2020	40235	12813	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet		0	2					
1262885244509671424	Today, @DrBiden and I are mourning the death of our dear friend, Annie Glenn. Her long life was filled with great love and great meaning, with purpose and her own brand of uncommon courage. https://t.co/JnAuBlF41P	Joe Biden	JoeBiden	2020-05-19T23:18:00.000Z	Tue May 19 23:18:00 +0000 2020	12368	2270	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet	https://medium.com/@JoeBiden/statement-by-vice-president-joe-biden-on-the-passing-of-annie-glenn-1c3ea6d27b9b 	0	1					
1262863098702004224	"Tonight, I'll be joining @chefjoseandres for a virtual town hall to discuss the impact of COVID-19 on food security and the restaurant industry — and what our government should be doing to ensure no one in America goes hungry.

Watch live at 7 PM ET: https://t.co/KG9y39EA8s"	Joe Biden	JoeBiden	2020-05-19T21:50:00.000Z	Tue May 19 21:50:00 +0000 2020	7653	2039	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet	https://www.youtube.com/watch?v=9WyYItglDUs 	0	1					
1262835420108292101	Donald Trump is the worst possible person to lead us through this crisis. https://t.co/0H3jyciMou	Joe Biden	JoeBiden	2020-05-19T20:00:01.000Z	Tue May 19 20:00:01 +0000 2020	59739	11736	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet	https://www.washingtonpost.com/opinions/trumps-leadership-vacuum-makes-a-feeble-economy-and-resurgent-virus-more-likely/2020/05/17/b53a62c4-96cf-11ea-9f5e-56d8239bf9ad_story.html 	0	0					
1262797667677212672	We need a president who believes in science.	Joe Biden	JoeBiden	2020-05-19T17:30:00.000Z	Tue May 19 17:30:00 +0000 2020	332318	42976	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0					
1262780460905660424	I am proud to stand with @NationalNurses in calling for a strong OSHA standard for RNs and other frontline health care workers and full utilization of the Defense Production Act to mass produce personal protective equipment. https://t.co/ilhcLlB2Ws	Joe Biden	JoeBiden	2020-05-19T16:21:37.000Z	Tue May 19 16:21:37 +0000 2020	12299	3578	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/NNUBonnie/status/1261777572494442497 	0	1					
1262749852976349184	"It’s time we reward the people who actually make this country work. Not Wall Street CEOs — but the middle class. Ordinary women and men who are capable of doing extraordinary things when given half a chance.

That's who I'll fight for every single day in the White House."	Joe Biden	JoeBiden	2020-05-19T14:20:00.000Z	Tue May 19 14:20:00 +0000 2020	51704	10526	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0					
1262548526094929928	Donald Trump is not responsible for the coronavirus. But he does bear full responsibility for failing to protect our nation from the worst public health and economic crisis in our lifetime.	Joe Biden	JoeBiden	2020-05-19T01:00:00.000Z	Tue May 19 01:00:00 +0000 2020	141955	24545	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0					
1262535439715405824	With your help, we'll defeat Donald Trump. And we won't just rebuild this nation — we’ll transform it. I know times are tough, but if you're able, please chip in today to help make it happen: https://t.co/Wje8LYRL0J	Joe Biden	JoeBiden	2020-05-19T00:08:00.000Z	Tue May 19 00:08:00 +0000 2020	11046	2746	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet	https://secure.actblue.com/donate/biden2020_fr_q22020-social7?refcode=social-tw-20200518mon&utm_medium=social&utm_source=tw&utm_campaign=20200518mon 	0	0					
1262508260411621377	"One of President Trump's top advisors admitted that this administration ""really let the country down"" on testing.

He's right. It's long past time for Trump to step up and implement a national testing strategy so we can begin safely reopening the economy. https://t.co/jDawbgdAzl"	Joe Biden	JoeBiden	2020-05-18T22:20:00.000Z	Mon May 18 22:20:00 +0000 2020	16707	4498	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet	https://www.cnn.com/2020/05/17/politics/cdc-official-responds-peter-navarro-coronavirus-response-testing/index.html 	0	0					
1262480579624235008	"- Expand vote-by-mail and early voting
- Implement online voter registration
- Ensure everyone can safely vote in-person

We need to do everything in our power to ensure every American can safely make their voice heard this November."	Joe Biden	JoeBiden	2020-05-18T20:30:00.000Z	Mon May 18 20:30:00 +0000 2020	37141	9063	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0					
1262448924608139269	"Companies getting relief from taxpayers have an obligation to protect workers' paychecks, and the Trump Administration has an obligation to hold their feet to the fire to ensure they do.

We need real relief paired with real oversight—not no-strings-attached corporate bailouts. https://t.co/N7MlkNODqh"	Joe Biden	JoeBiden	2020-05-18T18:24:13.000Z	Mon May 18 18:24:13 +0000 2020	9292	2623	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/MachinistsUnion/status/1257822271315509248 	0	0					
1262420180690505733	Donald Trump is the most corrupt president in modern American history — and his recovery efforts are making that clearer than ever.	Joe Biden	JoeBiden	2020-05-18T16:30:00.000Z	Mon May 18 16:30:00 +0000 2020	204211	37083	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0					
1262386206865797124	"In the middle of the worst public health crisis in our lifetime, President Trump is actively trying to terminate health insurance for millions of Americans. It's unthinkable.

Here's what I would do to ensure everyone has access to the coverage they need: https://t.co/7kvok6B6if"	Joe Biden	JoeBiden	2020-05-18T14:15:00.000Z	Mon May 18 14:15:00 +0000 2020	19178	5886	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet	https://joebiden.com/fact-sheet-how-joe-biden-would-help-you-get-health-insurance-coverage-during-the-coronavirus-crisis/ 	0	0					
1262186137868595200	In times of crisis, Americans stand as one. It's who we are. And it's how we're going to get through this — together.	Joe Biden	JoeBiden	2020-05-18T01:00:00.000Z	Mon May 18 01:00:00 +0000 2020	54060	8796	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0					
1262171039863394305	"A year ago today, the House passed the #EqualityAct, a long-overdue bill that would ensure LGBTQ+ people are treated with dignity and respect under the law. But @SenateMajLdr won't bring it up for a vote. It's unacceptable.

Passing it will be a top legislative priority of mine."	Joe Biden	JoeBiden	2020-05-18T00:00:00.000Z	Mon May 18 00:00:00 +0000 2020	25946	6708	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		1	1					
1262154177221808130	I'm incredibly grateful for everyone who has chipped in to help fuel this campaign — especially in times as tough as these. @EWarren and I called a few folks to thank them for their support: https://t.co/FPpttl2wkc	Joe Biden	JoeBiden	2020-05-17T22:53:00.000Z	Sun May 17 22:53:00 +0000 2020	36181	6732	en	<a href="https://studio.twitter.com" rel="nofollow">Twitter Media Studio</a>	Tweet		0	1	video	https://video.twimg.com/amplify_video/1262146414080974848/vid/320x320/HuEY3T1UQ7mlnDL4.mp4?tag=13			
1262133289982164992	As we reflect on the incredible legacy of Brown v. Board of Education, we’re reminded of the urgent work that remains before us 66 years later. We can’t rest until every kid gets a fair shot, and we finally live up to our founding ideals of liberty, justice, and equality for all.	Joe Biden	JoeBiden	2020-05-17T21:30:00.000Z	Sun May 17 21:30:00 +0000 2020	30314	6047	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0					
1262096469785485318	Moments of crisis require presidents to step up, transcend partisan politics, and unite the nation to achieve a common goal. But Donald Trump has done nothing but stoke division—and we're seeing the effect every day. He is the worst possible person to lead us through this crisis. https://t.co/PEArBTK2id	Joe Biden	JoeBiden	2020-05-17T19:03:41.000Z	Sun May 17 19:03:41 +0000 2020	27112	7803	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/NPR/status/1261606076853768195 	0	0					
1262065345277255681	"No graduating class gets to choose the world into which they graduate, but few have ever entered at a point in this country's history where they genuinely have a chance to write a new chapter.

Congratulations to the class of 2020, I can't wait to see the future you create. https://t.co/rfdhDJzBjO"	Joe Biden	JoeBiden	2020-05-17T17:00:01.000Z	Sun May 17 17:00:01 +0000 2020	17777	4313	en	<a href="https://studio.twitter.com" rel="nofollow">Twitter Media Studio</a>	Tweet		0	0	video	https://video.twimg.com/amplify_video/1262059830404997121/vid/720x720/LdFTFIhblSOgt0rO.mp4?tag=13			
1262042693489905664	"Behind every COVID-19 death is a family and a community that will never be the same.

Behind every unemployment claim is a life thrown into uncertainty — a person wondering how they’ll make ends meet.

There is a real human toll to this crisis. We cannot forget that."	Joe Biden	JoeBiden	2020-05-17T15:30:00.000Z	Sun May 17 15:30:00 +0000 2020	88449	19462	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0					
1262021805180506117	Today, on the International Day Against Homophobia, Transphobia and Biphobia, I stand with LGBTQ+ people and their allies to celebrate and champion the inherent dignity and worth of all persons—regardless of sexual orientation or gender identity. #IDAHOTB https://t.co/olR352jHqu	Joe Biden	JoeBiden	2020-05-17T14:07:00.000Z	Sun May 17 14:07:00 +0000 2020	40288	8787	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet	https://medium.com/@JoeBiden/statement-by-vice-president-joe-biden-in-honor-of-the-international-day-against-homophobia-7a88aab874d7 	1	0					
1261865381075058689	Congratulations to the Class of 2020 and to all those who were a part of the journey. I can't wait to see what you all accomplish. #GraduateTogether https://t.co/o95zNBsv8V	Joe Biden	JoeBiden	2020-05-17T03:45:25.000Z	Sun May 17 03:45:25 +0000 2020	80180	13138	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/BarackObama/status/1261823767044476928 	1	0					
1261808650454093824	From this moment of crisis, we have the opportunity to not just rebuild our economy — but transform it.	Joe Biden	JoeBiden	2020-05-17T00:00:00.000Z	Sun May 17 00:00:00 +0000 2020	72115	10928	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0					
1261794809565466624	Every day Donald Trump proves how wholly unfit he is to lead our country. https://t.co/uxJOUnQ2Ok	Joe Biden	JoeBiden	2020-05-16T23:05:00.000Z	Sat May 16 23:05:00 +0000 2020	53981	11752	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet	https://www.nytimes.com/2020/05/15/us/politics/president-trump-coronavirus-pandemic-response.html 	0	0					
1261760080422322176	We need a president who puts hardworking Americans ahead of the wealthy and well-connected. https://t.co/S32PWWdLT3	Joe Biden	JoeBiden	2020-05-16T20:47:00.000Z	Sat May 16 20:47:00 +0000 2020	16027	3986	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0	photo	https://pbs.twimg.com/media/EYKrqbsXgAAv1he.jpg			
1261729378171412481	Defeating Donald Trump is going to take everything we've got. His campaign has been preparing for the last four years and has millions in the bank. I know times are tough, but if you can, please pitch in today to help us catch up: https://t.co/J626xObksn https://t.co/6hXpIM3cF6	Joe Biden	JoeBiden	2020-05-16T18:45:00.000Z	Sat May 16 18:45:00 +0000 2020	19215	5235	en	<a href="https://studio.twitter.com" rel="nofollow">Twitter Media Studio</a>	Tweet	https://joe.link/2X1lUGP 	0	0	video	https://video.twimg.com/amplify_video/1261726389209665536/pl/DWtaBtEg9TWEyAqS.m3u8?tag=13			
1261705973988839424	On this Armed Forces Day, @DrBiden and I want to express our gratitude and support for the men and women in uniform — serving and defending our country around the world. Thank you for your selfless service and sacrifice. You continue to make us proud. https://t.co/CHDdzrZkhK	Joe Biden	JoeBiden	2020-05-16T17:12:00.000Z	Sat May 16 17:12:00 +0000 2020	15848	4472	en	<a href="https://studio.twitter.com" rel="nofollow">Twitter Media Studio</a>	Tweet		0	1	video	https://video.twimg.com/amplify_video/1261703041704620032/vid/720x720/5R3zfKF2erF5GX4K.mp4?tag=13			
1261674293458604038	It seems the way to get fired by President Trump is not to commit wrongdoing, but to investigate it. https://t.co/7cb5FAZRJP	Joe Biden	JoeBiden	2020-05-16T15:06:06.000Z	Sat May 16 15:06:06 +0000 2020	88306	23075	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/nytimes/status/1261619932413997056 	0	0					
1261665206184312838	Science over fiction.	Joe Biden	JoeBiden	2020-05-16T14:30:00.000Z	Sat May 16 14:30:00 +0000 2020	161588	22080	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0					
1261450037739106304	The fact is Donald Trump wasted an awful lot of time, and lives were lost as a consequence. https://t.co/c6UdsDmLWi	Joe Biden	JoeBiden	2020-05-16T00:15:00.000Z	Sat May 16 00:15:00 +0000 2020	19235	5178	en	<a href="https://studio.twitter.com" rel="nofollow">Twitter Media Studio</a>	Tweet		0	0	video	https://video.twimg.com/amplify_video/1261416025951629314/vid/480x480/lJ_IL9TNh5fMjPO4.mp4?tag=13			
1261436978232356864	I want Donald Trump to look the American people in the eye and explain why their hard-earned dollars are bailing out his wealthy donors. https://t.co/7FItXvsZpp	Joe Biden	JoeBiden	2020-05-15T23:23:06.000Z	Fri May 15 23:23:06 +0000 2020	75006	22549	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://twitter.com/kylegriffin1/status/1260993351983067136 	0	0					
1261416063784402946	We're building a campaign that will defeat Donald Trump and transform this nation — but we need your help to do it. Join us this Sunday for a Grassroots Strategy Summit, where we'll lay out our path to victory and how you can get involved: https://t.co/FhQWfR6nJf https://t.co/VuEkunPtr2	Joe Biden	JoeBiden	2020-05-15T22:00:00.000Z	Fri May 15 22:00:00 +0000 2020	6230	1861	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet	https://joe.link/3dOLPrN 	0	0	photo	https://pbs.twimg.com/media/EYFxNRTWAAErrtK.jpg			
1261408054093860865	Unions like @GoIUPAT are supporting their workers and communities during this pandemic. To build a stronger, more inclusive, and more resilient middle class after this crisis, we must encourage unionization. That starts with enacting the PRO Act. https://t.co/JbZbXnGHfx	Joe Biden	JoeBiden	2020-05-15T21:28:10.000Z	Fri May 15 21:28:10 +0000 2020	2763	829	en	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	Tweet	https://qns.com/story/2020/05/14/union-donates-covid-19-emergency-relief-to-western-queens-students/ 	0	1					
1261404739109113856	Los fracasos internacionales de Trump han abierto el camino para que Cuba se una al Consejo de Derechos Humanos de la ONU. Esto traiciona a los presos políticos en Cuba y mina aún más la diplomacia de los EE.UU. Como presidente, defenderé los derechos humanos del pueblo cubano.	Joe Biden	JoeBiden	2020-05-15T21:15:00.000Z	Fri May 15 21:15:00 +0000 2020	5190	1323	es	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0					
1261403984100818944	Trump's international failures have cleared a path for Cuba to join the UN Human Rights Council. This would betray Cuba's political prisoners and further undermine U.S. diplomacy. As President, I will lead by empowering the Cuban people and defending human rights.	Joe Biden	JoeBiden	2020-05-15T21:12:00.000Z	Fri May 15 21:12:00 +0000 2020	31793	6378	en	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Tweet		0	0					
1261384606433058816	To everyone who has lost a loved one due to COVID-19: I know it's incredibly difficult right now, but there will come a time when their memory brings a smile to your lips before it brings a tear to your eye. It will take time, but that’s when you know you’re going to make it. https://t.co/bGyr3AIbWH	Joe Biden	JoeBiden	2020-05-15T19:55:00.000Z	Fri May 15 19:55:00 +0000 2020	21337	5635	en	<a href="https://studio.twitter.com" rel="nofollow">Twitter Media Studio</a>	Tweet		0	0	video	https://video.twimg.com/amplify_video/1261381022316290048/vid/720x720/WwuP_s4W9w1p-u89.mp4?tag=13			
